sku,date,qty,unit_price
22197,2011-04-14,640.0,0.85
22197,2011-04-15,14.0,1.63
22197,2011-04-17,3.0,0.85
22197,2011-04-18,46.0,1.63
22197,2011-04-19,6.0,1.63
22197,2011-04-20,48.0,0.85
22197,2011-04-21,120.0,0.85
22197,2011-04-26,50.0,0.85
22197,2011-04-27,60.0,0.85
22197,2011-05-01,200.0,0.72
22197,2011-05-03,39.0,0.85
22197,2011-05-04,221.0,0.85
22197,2011-05-05,19.0,1.63
22197,2011-05-06,30.0,1.63
22197,2011-05-08,63.0,0.85
22197,2011-05-09,64.0,0.85
22197,2011-05-10,56.0,1.63
22197,2011-05-11,84.0,0.85
22197,2011-05-12,51.0,0.85
22197,2011-05-13,115.0,0.85
22197,2011-05-15,11.0,0.85
22197,2011-05-16,61.0,0.85
22197,2011-05-17,556.0,0.85
22197,2011-05-18,21.0,0.85
22197,2011-05-19,140.0,1.63
22197,2011-05-20,420.0,0.85
22197,2011-05-22,30.0,0.85
22197,2011-05-23,44.0,0.85
22197,2011-05-24,63.0,0.85
22197,2011-05-25,73.0,0.85
22197,2011-05-26,14.0,1.63
22197,2011-05-27,4314.0,1.63
22197,2011-05-29,30.0,0.85
22197,2011-05-31,10.0,0.85
22197,2011-06-01,6.0,0.85
22197,2011-06-02,27.0,1.63
22197,2011-06-03,368.0,0.85
22197,2011-06-05,81.0,0.85
22197,2011-06-06,17.0,0.85
22197,2011-06-07,19.0,0.85
22197,2011-06-08,51.0,1.63
22197,2011-06-09,161.0,0.85
22197,2011-06-10,105.0,0.85
22197,2011-06-12,21.0,0.85
22197,2011-06-13,33.0,0.85
22197,2011-06-14,127.0,0.85
22197,2011-06-15,128.0,0.85
22197,2011-06-16,8.0,1.63
22197,2011-06-17,58.0,0.85
22197,2011-06-19,54.0,0.85
22197,2011-06-20,47.0,1.63
22197,2011-06-21,49.0,0.85
22197,2011-06-22,1.0,0.85
22197,2011-06-23,110.0,0.85
22197,2011-06-24,126.0,0.85
22197,2011-06-27,48.0,1.63
22197,2011-06-28,56.0,0.85
22197,2011-06-30,264.0,0.85
22197,2011-07-01,26.0,0.85
22197,2011-07-04,57.0,0.85
22197,2011-07-05,227.0,1.63
22197,2011-07-06,16.0,0.85
22197,2011-07-07,48.0,0.85
22197,2011-07-08,244.0,1.63
22197,2011-07-10,29.0,0.85
22197,2011-07-11,10.0,1.63
22197,2011-07-12,20.0,0.85
22197,2011-07-13,35.0,1.63
22197,2011-07-14,22.0,0.85
22197,2011-07-15,4.0,0.85
22197,2011-07-17,14.0,0.85
22197,2011-07-18,48.0,0.85
22197,2011-07-19,85.0,0.85
22197,2011-07-20,74.0,0.85
22197,2011-07-21,168.0,0.85
22197,2011-07-22,100.0,0.72
22197,2011-07-24,134.0,0.85
22197,2011-07-25,31.0,1.63
22197,2011-07-26,25.0,1.63
22197,2011-07-27,24.0,0.85
22197,2011-07-28,18.0,0.85
22197,2011-07-29,86.0,0.85
22197,2011-07-31,204.0,0.85
22197,2011-08-01,21.0,0.85
22197,2011-08-02,45.0,1.63
22197,2011-08-03,15.0,0.85
22197,2011-08-04,2036.0,0.85
22197,2011-08-05,61.0,0.85
22197,2011-08-08,257.0,0.85
22197,2011-08-09,3.0,1.63
22197,2011-08-10,600.0,0.72
22197,2011-08-11,667.0,0.85
22197,2011-08-12,112.0,0.85
22197,2011-08-14,24.0,0.85
22197,2011-08-15,100.0,0.72
22197,2011-08-16,33.0,1.63
22197,2011-08-17,194.0,0.85
22197,2011-08-18,14.0,0.85
22197,2011-08-19,50.0,0.85
22197,2011-08-21,55.0,0.85
22197,2011-08-22,36.0,0.85
22197,2011-08-23,49.0,0.85
22197,2011-08-24,76.0,0.85
22197,2011-08-25,22.0,0.85
22197,2011-08-26,601.0,1.63
22197,2011-08-30,40.0,1.63
22197,2011-08-31,124.0,0.85
22197,2011-09-01,101.0,0.85
22197,2011-09-02,667.0,0.85
22197,2011-09-04,12.0,0.85
22197,2011-09-05,105.0,0.85
22197,2011-09-06,27.0,1.63
22197,2011-09-07,7.0,1.63
22197,2011-09-08,67.0,0.85
22197,2011-09-09,36.0,0.85
22197,2011-09-11,102.0,0.85
22197,2011-09-12,209.0,0.85
22197,2011-09-13,50.0,1.63
22197,2011-09-14,102.0,1.63
22197,2011-09-15,11.0,1.63
22197,2011-09-16,134.0,0.85
22197,2011-09-18,40.0,0.85
22197,2011-09-19,174.0,0.85
22197,2011-09-20,181.0,0.85
22197,2011-09-21,119.0,1.63
22197,2011-09-22,25.0,0.85
22197,2011-09-23,63.0,1.63
22197,2011-09-26,27.0,1.63
22197,2011-09-27,85.0,0.85
22197,2011-09-28,143.0,1.63
22197,2011-09-29,284.0,0.85
22197,2011-09-30,1085.0,0.85
22197,2011-10-02,39.0,0.85
22197,2011-10-03,76.0,0.85
22197,2011-10-04,147.0,1.63
22197,2011-10-05,38.0,0.85
22197,2011-10-06,377.0,0.85
22197,2011-10-07,35.0,0.85
22197,2011-10-09,126.0,0.85
22197,2011-10-10,159.0,0.85
22197,2011-10-11,124.0,0.85
22197,2011-10-12,174.0,0.85
22197,2011-10-13,133.0,0.85
22197,2011-10-14,152.0,0.85
22197,2011-10-16,6.0,0.85
22197,2011-10-17,34.0,0.85
22197,2011-10-18,282.0,0.85
22197,2011-10-19,247.0,0.85
22197,2011-10-20,12.0,0.85
22197,2011-10-21,26.0,2.46
22197,2011-10-23,12.0,0.85
22197,2011-10-24,232.0,0.85
22197,2011-10-25,251.0,0.85
22197,2011-10-26,43.0,0.85
22197,2011-10-27,47.0,0.85
22197,2011-10-28,2065.0,0.85
22197,2011-10-30,137.0,0.85
22197,2011-10-31,198.0,0.85
22197,2011-11-01,238.0,0.85
22197,2011-11-02,172.0,0.85
22197,2011-11-03,8.0,0.85
22197,2011-11-04,120.0,0.85
22197,2011-11-06,294.0,0.85
22197,2011-11-07,2012.0,0.85
22197,2011-11-08,148.0,0.85
22197,2011-11-09,1079.0,0.85
22197,2011-11-10,315.0,0.85
22197,2011-11-11,160.0,1.63
22197,2011-11-13,114.0,0.85
22197,2011-11-14,1767.0,0.85
22197,2011-11-15,224.0,0.85
22197,2011-11-16,352.0,0.85
22197,2011-11-17,123.0,0.85
22197,2011-11-18,449.0,0.85
22197,2011-11-20,206.0,0.85
22197,2011-11-21,349.0,0.85
22197,2011-11-22,1162.0,0.85
22197,2011-11-23,397.0,0.85
22197,2011-11-24,558.0,0.85
22197,2011-11-25,342.0,0.85
22197,2011-11-27,47.0,0.85
22197,2011-11-28,236.0,0.85
22197,2011-11-29,796.0,0.85
22197,2011-11-30,370.0,0.85
22197,2011-12-01,279.0,0.85
22197,2011-12-02,1369.0,0.85
22197,2011-12-04,113.0,0.85
22197,2011-12-05,410.0,0.85
22197,2011-12-06,337.0,0.85
22197,2011-12-07,272.0,0.85
22197,2011-12-08,3111.0,0.85
22197,2011-12-09,130.0,1.63
22355,2010-12-01,15.0,1.66
22355,2010-12-02,10.0,0.85
22355,2010-12-03,112.0,2.51
22355,2010-12-05,110.0,0.85
22355,2010-12-06,23.0,1.66
22355,2010-12-07,281.0,1.66
22355,2010-12-08,43.0,0.85
22355,2010-12-09,25.0,0.85
22355,2010-12-10,272.0,2.51
22355,2010-12-12,1.0,0.85
22355,2010-12-13,17.0,1.66
22355,2010-12-14,338.0,0.85
22355,2010-12-15,20.0,0.85
22355,2010-12-16,41.0,0.85
22355,2010-12-17,6.0,1.66
22355,2010-12-20,44.0,1.66
22355,2010-12-21,297.0,2.51
22355,2010-12-22,110.0,0.85
22355,2010-12-23,14.0,2.51
22355,2011-01-04,1.0,0.85
22355,2011-01-05,10.0,0.85
22355,2011-01-06,120.0,0.85
22355,2011-01-07,1.0,1.66
22355,2011-01-09,11.0,0.85
22355,2011-01-10,115.0,1.66
22355,2011-01-11,116.0,2.46
22355,2011-01-12,2.0,1.66
22355,2011-01-13,3.0,1.63
22355,2011-01-14,73.0,0.85
22355,2011-01-16,24.0,0.85
22355,2011-01-17,6.0,1.63
22355,2011-01-18,81.0,1.63
22355,2011-01-20,6.0,1.63
22355,2011-01-21,77.0,1.63
22355,2011-01-23,1.0,0.85
22355,2011-01-24,53.0,0.85
22355,2011-01-25,230.0,0.72
22355,2011-01-26,10.0,0.85
22355,2011-01-27,10.0,0.85
22355,2011-01-28,84.0,2.46
22355,2011-01-30,30.0,0.85
22355,2011-01-31,34.0,2.46
22355,2011-02-01,9.0,1.63
22355,2011-02-02,1.0,1.63
22355,2011-02-03,10.0,0.85
22355,2011-02-04,94.0,2.46
22355,2011-02-08,147.0,1.63
22355,2011-02-11,65.0,1.63
22355,2011-02-14,46.0,0.85
22355,2011-02-15,2.0,0.85
22355,2011-02-16,20.0,0.85
22355,2011-02-17,160.0,0.85
22355,2011-02-18,112.0,0.85
22355,2011-02-20,10.0,0.85
22355,2011-02-21,1.0,1.63
22355,2011-02-22,10.0,0.85
22355,2011-02-23,202.0,2.46
22355,2011-02-24,10.0,0.85
22355,2011-02-25,47.0,2.46
22355,2011-02-27,100.0,0.72
22355,2011-02-28,7.0,1.63
22355,2011-03-01,2.0,1.63
22355,2011-03-02,10.0,0.85
22355,2011-03-03,32.0,0.85
22355,2011-03-04,2.0,1.63
22355,2011-03-06,5.0,0.85
22355,2011-03-07,232.0,2.46
22355,2011-03-09,22.0,0.85
22355,2011-03-10,19.0,0.85
22355,2011-03-11,95.0,2.46
22355,2011-03-13,30.0,0.85
22355,2011-03-14,102.0,0.85
22355,2011-03-15,6.0,0.85
22355,2011-03-16,10.0,0.85
22355,2011-03-17,93.0,0.85
22355,2011-03-18,113.0,2.46
22355,2011-03-21,10.0,0.85
22355,2011-03-22,150.0,1.63
22355,2011-03-23,41.0,0.85
22355,2011-03-24,1.0,0.85
22355,2011-03-25,42.0,0.85
22355,2011-03-28,16.0,0.85
22355,2011-03-29,303.0,1.95
22355,2011-03-30,11.0,1.63
22355,2011-03-31,94.0,0.85
22355,2011-04-01,100.0,0.72
22355,2011-04-04,10.0,0.85
22355,2011-04-05,2.0,0.85
22355,2011-04-06,129.0,2.46
22355,2011-04-07,19.0,0.85
22355,2011-04-08,1.0,1.63
22355,2011-04-10,3.0,0.85
22355,2011-04-11,102.0,0.85
22355,2011-04-12,40.0,0.85
22355,2011-04-13,10.0,0.85
22355,2011-04-14,14.0,0.85
22355,2011-04-15,51.0,2.46
22355,2011-04-18,138.0,1.63
22355,2011-04-19,17.0,1.63
22355,2011-04-20,92.0,0.85
22355,2011-04-21,32.0,0.85
22355,2011-04-26,82.0,0.85
22355,2011-04-27,66.0,0.85
22355,2011-04-28,11.0,0.85
22355,2011-05-03,109.0,0.85
22355,2011-05-05,10.0,0.85
22355,2011-05-06,31.0,0.85
22355,2011-05-08,13.0,0.85
22355,2011-05-09,14.0,0.85
22355,2011-05-10,251.0,0.85
22355,2011-05-11,21.0,0.85
22355,2011-05-12,50.0,0.85
22355,2011-05-13,42.0,2.46
22355,2011-05-16,40.0,0.85
22355,2011-05-17,80.0,0.85
22355,2011-05-18,23.0,0.85
22355,2011-05-19,10.0,0.85
22355,2011-05-20,60.0,0.85
22355,2011-05-22,14.0,0.85
22355,2011-05-23,14.0,0.85
22355,2011-05-24,27.0,0.85
22355,2011-05-25,20.0,0.85
22355,2011-05-26,20.0,0.85
22355,2011-05-27,148.0,2.46
22355,2011-05-29,5.0,0.85
22355,2011-05-31,50.0,0.85
22355,2011-06-01,10.0,0.85
22355,2011-06-03,20.0,0.85
22355,2011-06-05,59.0,0.85
22355,2011-06-06,5.0,1.63
22355,2011-06-07,33.0,0.85
22355,2011-06-08,129.0,1.63
22355,2011-06-09,22.0,0.85
22355,2011-06-10,43.0,0.85
22355,2011-06-12,1.0,0.85
22355,2011-06-13,23.0,0.85
22355,2011-06-14,155.0,0.85
22355,2011-06-15,30.0,0.85
22355,2011-06-16,104.0,0.85
22355,2011-06-17,71.0,0.85
22355,2011-06-19,12.0,0.85
22355,2011-06-21,75.0,1.63
22355,2011-06-22,20.0,0.85
22355,2011-06-23,25.0,0.85
22355,2011-06-24,1.0,1.63
22355,2011-06-26,30.0,0.85
22355,2011-06-27,12.0,0.85
22355,2011-06-28,124.0,2.46
22355,2011-06-29,25.0,0.85
22355,2011-06-30,25.0,0.85
22355,2011-07-01,30.0,0.85
22355,2011-07-04,38.0,1.63
22355,2011-07-05,78.0,2.46
22355,2011-07-06,11.0,0.85
22355,2011-07-07,29.0,0.85
22355,2011-07-08,57.0,2.46
22355,2011-07-10,4.0,0.85
22355,2011-07-11,12.0,1.63
22355,2011-07-12,81.0,2.46
22355,2011-07-13,2.0,0.85
22355,2011-07-14,24.0,0.85
22355,2011-07-15,5.0,1.63
22355,2011-07-17,10.0,0.85
22355,2011-07-18,27.0,0.85
22355,2011-07-19,147.0,0.85
22355,2011-07-20,10.0,0.85
22355,2011-07-22,66.0,1.63
22355,2011-07-24,20.0,0.85
22355,2011-07-25,6.0,1.63
22355,2011-07-26,90.0,1.63
22355,2011-07-27,133.0,0.85
22355,2011-07-28,8.0,1.63
22355,2011-07-29,50.0,0.85
22355,2011-08-01,20.0,0.85
22355,2011-08-02,133.0,1.63
22355,2011-08-03,31.0,1.63
22355,2011-08-04,7.0,0.85
22355,2011-08-05,8.0,0.85
22355,2011-08-07,20.0,0.85
22355,2011-08-08,54.0,0.85
22355,2011-08-09,11.0,0.85
22355,2011-08-10,131.0,1.63
22355,2011-08-11,10.0,0.85
22355,2011-08-12,20.0,0.85
22355,2011-08-14,24.0,0.85
22355,2011-08-16,89.0,2.46
22355,2011-08-17,12.0,0.85
22355,2011-08-18,40.0,0.85
22355,2011-08-19,2.0,0.85
22355,2011-08-22,53.0,0.85
22355,2011-08-23,17.0,0.85
22355,2011-08-24,257.0,0.85
22355,2011-08-25,15.0,0.85
22355,2011-08-26,83.0,0.85
22355,2011-08-28,1.0,0.85
22355,2011-08-30,70.0,1.63
22355,2011-08-31,10.0,0.85
22355,2011-09-01,3.0,0.85
22355,2011-09-02,163.0,1.63
22355,2011-09-04,5.0,0.85
22355,2011-09-05,30.0,0.85
22355,2011-09-06,71.0,2.46
22355,2011-09-07,8.0,1.63
22355,2011-09-08,36.0,0.85
22355,2011-09-09,82.0,1.63
22355,2011-09-11,2.0,0.85
22355,2011-09-12,32.0,0.85
22355,2011-09-13,96.0,0.85
22355,2011-09-14,113.0,0.85
22355,2011-09-15,31.0,0.85
22355,2011-09-16,119.0,0.85
22355,2011-09-18,30.0,0.85
22355,2011-09-19,16.0,0.85
22355,2011-09-20,59.0,2.46
22355,2011-09-21,8.0,1.63
22355,2011-09-22,36.0,0.85
22355,2011-09-23,68.0,1.63
22355,2011-09-25,10.0,0.85
22355,2011-09-26,1.0,1.63
22355,2011-09-27,84.0,2.46
22355,2011-09-28,47.0,0.85
22355,2011-09-29,30.0,0.85
22355,2011-09-30,1.0,1.63
22355,2011-10-02,7.0,0.85
22355,2011-10-03,1.0,1.63
22355,2011-10-04,128.0,2.46
22355,2011-10-05,100.0,0.72
22355,2011-10-06,11.0,1.63
22355,2011-10-07,114.0,0.85
22355,2011-10-10,12.0,0.85
22355,2011-10-11,81.0,1.63
22355,2011-10-12,19.0,0.85
22355,2011-10-13,8.0,0.85
22355,2011-10-14,101.0,0.85
22355,2011-10-16,10.0,0.85
22355,2011-10-17,4.0,1.63
22355,2011-10-18,109.0,1.63
22355,2011-10-19,15.0,0.85
22355,2011-10-20,20.0,0.85
22355,2011-10-21,84.0,2.46
22355,2011-10-23,44.0,0.85
22355,2011-10-24,247.0,0.85
22355,2011-10-25,112.0,0.85
22355,2011-10-26,32.0,0.85
22355,2011-10-27,21.0,0.85
22355,2011-10-28,72.0,2.46
22355,2011-10-30,51.0,0.85
22355,2011-10-31,75.0,1.63
22355,2011-11-01,14.0,0.85
22355,2011-11-02,2.0,1.63
22355,2011-11-03,34.0,0.85
22355,2011-11-04,141.0,0.85
22355,2011-11-06,8.0,0.85
22355,2011-11-08,117.0,1.63
22355,2011-11-09,20.0,0.85
22355,2011-11-10,22.0,0.85
22355,2011-11-11,132.0,1.63
22355,2011-11-13,29.0,0.85
22355,2011-11-14,27.0,0.85
22355,2011-11-15,120.0,1.63
22355,2011-11-16,12.0,0.85
22355,2011-11-17,2.0,1.63
22355,2011-11-18,249.0,1.63
22355,2011-11-20,21.0,0.85
22355,2011-11-21,13.0,0.85
22355,2011-11-22,295.0,1.63
22355,2011-11-23,2.0,0.85
22355,2011-11-24,16.0,1.63
22355,2011-11-25,261.0,0.85
22355,2011-11-27,74.0,2.46
22355,2011-11-28,45.0,1.63
22355,2011-11-29,146.0,2.46
22355,2011-11-30,117.0,0.85
22355,2011-12-01,24.0,1.63
22355,2011-12-02,183.0,2.46
22355,2011-12-04,177.0,2.46
22355,2011-12-05,12.0,1.63
22355,2011-12-06,229.0,0.85
22355,2011-12-07,130.0,0.85
22355,2011-12-08,223.0,1.63
22355,2011-12-09,113.0,2.46
22382,2010-12-01,15.0,1.65
22382,2010-12-02,22.0,1.65
22382,2010-12-03,4.0,1.65
22382,2010-12-05,18.0,1.65
22382,2010-12-06,23.0,1.65
22382,2010-12-07,10.0,1.65
22382,2010-12-08,14.0,1.65
22382,2010-12-09,13.0,1.65
22382,2010-12-10,4.0,1.65
22382,2010-12-12,2.0,1.65
22382,2010-12-13,22.0,1.65
22382,2010-12-14,23.0,1.65
22382,2010-12-15,33.0,1.65
22382,2010-12-16,12.0,1.65
22382,2010-12-17,14.0,4.21
22382,2010-12-19,2.0,1.65
22382,2010-12-21,10.0,1.65
22382,2011-01-04,3.0,1.65
22382,2011-01-05,103.0,1.65
22382,2011-01-06,63.0,1.65
22382,2011-01-07,11.0,1.65
22382,2011-01-09,3.0,1.65
22382,2011-01-10,2.0,1.65
22382,2011-01-11,17.0,1.65
22382,2011-01-12,10.0,1.65
22382,2011-01-13,38.0,1.65
22382,2011-01-14,23.0,1.65
22382,2011-01-16,12.0,1.65
22382,2011-01-17,6.0,4.13
22382,2011-01-18,3.0,1.65
22382,2011-01-20,25.0,1.65
22382,2011-01-21,32.0,1.65
22382,2011-01-24,2.0,4.13
22382,2011-01-25,12.0,1.65
22382,2011-01-26,30.0,1.65
22382,2011-01-27,51.0,1.65
22382,2011-01-28,32.0,1.65
22382,2011-01-31,32.0,1.65
22382,2011-02-01,9.0,1.65
22382,2011-02-03,33.0,1.65
22382,2011-02-04,11.0,4.13
22382,2011-02-07,12.0,1.65
22382,2011-02-08,8.0,1.65
22382,2011-02-09,20.0,1.65
22382,2011-02-10,12.0,1.65
22382,2011-02-11,10.0,1.65
22382,2011-02-14,13.0,1.65
22382,2011-02-16,13.0,1.65
22382,2011-02-17,11.0,1.65
22382,2011-02-18,15.0,1.65
22382,2011-02-21,10.0,1.65
22382,2011-02-22,60.0,1.65
22382,2011-02-23,10.0,1.65
22382,2011-02-24,20.0,1.65
22382,2011-02-25,40.0,1.65
22382,2011-02-27,7.0,1.65
22382,2011-02-28,11.0,1.65
22382,2011-03-02,10.0,1.65
22382,2011-03-03,15.0,1.65
22382,2011-03-04,11.0,1.65
22382,2011-03-06,2.0,1.65
22382,2011-03-07,2.0,4.13
22382,2011-03-08,48.0,1.65
22382,2011-03-09,14.0,1.65
22382,2011-03-10,25.0,1.65
22382,2011-03-11,1.0,1.65
22382,2011-03-13,24.0,1.65
22382,2011-03-14,17.0,1.65
22382,2011-03-15,12.0,1.65
22382,2011-03-16,1.0,1.65
22382,2011-03-17,33.0,1.65
22382,2011-03-18,13.0,1.65
22382,2011-03-20,8.0,1.65
22382,2011-03-21,33.0,1.65
22382,2011-03-22,9.0,1.65
22382,2011-03-23,2.0,1.65
22382,2011-03-24,23.0,1.65
22382,2011-03-25,41.0,1.65
22382,2011-03-28,18.0,1.65
22382,2011-03-29,57.0,1.65
22382,2011-03-30,34.0,1.65
22382,2011-03-31,3.0,1.65
22382,2011-04-01,39.0,1.65
22382,2011-04-04,41.0,1.65
22382,2011-04-05,13.0,1.65
22382,2011-04-06,40.0,1.65
22382,2011-04-07,26.0,1.65
22382,2011-04-08,10.0,1.65
22382,2011-04-10,14.0,1.65
22382,2011-04-11,4.0,4.96
22382,2011-04-12,40.0,1.65
22382,2011-04-13,16.0,1.65
22382,2011-04-14,12.0,1.65
22382,2011-04-15,9.0,4.96
22382,2011-04-17,2.0,1.65
22382,2011-04-18,31.0,1.65
22382,2011-04-19,4.0,1.65
22382,2011-04-20,46.0,1.65
22382,2011-04-21,8.0,1.65
22382,2011-04-26,54.0,1.65
22382,2011-04-27,31.0,1.65
22382,2011-04-28,5.0,1.65
22382,2011-05-03,15.0,1.65
22382,2011-05-05,15.0,4.13
22382,2011-05-06,16.0,1.65
22382,2011-05-08,31.0,1.65
22382,2011-05-09,69.0,1.65
22382,2011-05-10,40.0,4.96
22382,2011-05-11,20.0,1.65
22382,2011-05-12,25.0,1.65
22382,2011-05-13,37.0,1.65
22382,2011-05-15,12.0,1.65
22382,2011-05-16,20.0,1.65
22382,2011-05-17,10.0,1.65
22382,2011-05-19,1.0,1.65
22382,2011-05-20,45.0,1.65
22382,2011-05-22,16.0,1.65
22382,2011-05-23,15.0,1.65
22382,2011-05-24,10.0,1.65
22382,2011-05-25,37.0,1.65
22382,2011-05-26,40.0,1.65
22382,2011-05-27,6.0,4.96
22382,2011-05-29,14.0,1.65
22382,2011-05-31,17.0,1.65
22382,2011-06-01,2.0,4.13
22382,2011-06-02,10.0,1.65
22382,2011-06-03,23.0,1.65
22382,2011-06-05,27.0,1.65
22382,2011-06-07,22.0,1.65
22382,2011-06-08,45.0,1.65
22382,2011-06-09,26.0,1.65
22382,2011-06-10,26.0,1.65
22382,2011-06-12,10.0,1.65
22382,2011-06-14,17.0,4.13
22382,2011-06-15,15.0,1.65
22382,2011-06-16,45.0,1.65
22382,2011-06-17,121.0,1.65
22382,2011-06-19,12.0,1.65
22382,2011-06-20,16.0,1.65
22382,2011-06-21,36.0,1.65
22382,2011-06-22,10.0,1.65
22382,2011-06-23,40.0,1.65
22382,2011-06-24,21.0,1.65
22382,2011-06-26,3.0,1.65
22382,2011-06-27,18.0,1.65
22382,2011-06-28,17.0,4.96
22382,2011-06-29,8.0,1.65
22382,2011-06-30,15.0,1.65
22382,2011-07-01,30.0,1.65
22382,2011-07-03,4.0,1.65
22382,2011-07-04,17.0,1.65
22382,2011-07-05,107.0,4.13
22382,2011-07-06,8.0,1.65
22382,2011-07-07,15.0,1.65
22382,2011-07-08,185.0,1.65
22382,2011-07-10,5.0,1.65
22382,2011-07-11,37.0,1.65
22382,2011-07-12,39.0,1.65
22382,2011-07-13,7.0,1.65
22382,2011-07-14,18.0,1.65
22382,2011-07-15,20.0,1.65
22382,2011-07-17,6.0,1.65
22382,2011-07-18,20.0,1.65
22382,2011-07-19,65.0,1.65
22382,2011-07-20,38.0,1.65
22382,2011-07-21,30.0,1.65
22382,2011-07-22,16.0,1.65
22382,2011-07-24,31.0,1.65
22382,2011-07-25,35.0,1.65
22382,2011-07-26,26.0,1.65
22382,2011-07-27,12.0,4.13
22382,2011-07-28,68.0,1.65
22382,2011-07-29,18.0,1.65
22382,2011-07-31,23.0,1.65
22382,2011-08-01,11.0,1.65
22382,2011-08-02,184.0,1.65
22382,2011-08-03,62.0,1.65
22382,2011-08-04,195.0,1.65
22382,2011-08-05,4.0,1.65
22382,2011-08-07,3.0,1.65
22382,2011-08-08,19.0,1.65
22382,2011-08-09,71.0,1.65
22382,2011-08-10,54.0,1.65
22382,2011-08-11,45.0,1.65
22382,2011-08-12,12.0,4.13
22382,2011-08-15,1.0,1.65
22382,2011-08-16,81.0,1.65
22382,2011-08-17,10.0,1.65
22382,2011-08-18,10.0,1.65
22382,2011-08-19,20.0,1.65
22382,2011-08-21,12.0,1.65
22382,2011-08-22,44.0,1.65
22382,2011-08-23,48.0,1.65
22382,2011-08-24,31.0,1.65
22382,2011-08-25,56.0,1.65
22382,2011-08-26,31.0,1.65
22382,2011-08-28,10.0,1.65
22382,2011-08-30,8.0,4.13
22382,2011-08-31,13.0,4.13
22382,2011-09-01,31.0,1.65
22382,2011-09-02,41.0,4.13
22382,2011-09-04,6.0,1.65
22382,2011-09-05,20.0,1.65
22382,2011-09-06,25.0,4.96
22382,2011-09-07,21.0,1.65
22382,2011-09-08,12.0,1.65
22382,2011-09-09,9.0,4.96
22382,2011-09-11,11.0,1.65
22382,2011-09-12,30.0,1.65
22382,2011-09-13,41.0,1.65
22382,2011-09-14,31.0,1.65
22382,2011-09-15,54.0,1.65
22382,2011-09-16,64.0,1.65
22382,2011-09-18,2.0,1.65
22382,2011-09-20,28.0,1.65
22382,2011-09-21,16.0,1.65
22382,2011-09-22,48.0,1.65
22382,2011-09-23,15.0,1.65
22382,2011-09-25,31.0,1.65
22382,2011-09-26,10.0,1.65
22382,2011-09-27,22.0,4.96
22382,2011-09-28,27.0,1.65
22382,2011-09-29,31.0,1.65
22382,2011-09-30,15.0,1.65
22382,2011-10-02,11.0,1.65
22382,2011-10-03,42.0,1.65
22382,2011-10-04,67.0,1.65
22382,2011-10-05,43.0,1.65
22382,2011-10-06,48.0,1.65
22382,2011-10-07,40.0,1.65
22382,2011-10-09,6.0,1.65
22382,2011-10-10,8.0,1.65
22382,2011-10-11,36.0,1.65
22382,2011-10-12,11.0,1.65
22382,2011-10-13,1.0,1.65
22382,2011-10-14,23.0,1.65
22382,2011-10-16,3.0,1.65
22382,2011-10-17,7.0,1.65
22382,2011-10-18,12.0,4.13
22382,2011-10-19,40.0,1.65
22382,2011-10-20,23.0,1.65
22382,2011-10-21,34.0,1.65
22382,2011-10-23,6.0,1.65
22382,2011-10-25,33.0,1.65
22382,2011-10-26,6.0,1.65
22382,2011-10-27,31.0,1.65
22382,2011-10-28,27.0,1.65
22382,2011-10-30,32.0,1.65
22382,2011-10-31,26.0,1.65
22382,2011-11-01,5.0,1.65
22382,2011-11-02,6.0,1.65
22382,2011-11-04,51.0,1.65
22382,2011-11-06,54.0,1.65
22382,2011-11-07,33.0,1.65
22382,2011-11-08,80.0,1.65
22382,2011-11-09,220.0,1.65
22382,2011-11-10,31.0,1.65
22382,2011-11-11,5.0,4.96
22382,2011-11-13,16.0,1.65
22382,2011-11-14,22.0,1.65
22382,2011-11-15,37.0,4.13
22382,2011-11-16,69.0,1.65
22382,2011-11-17,32.0,1.65
22382,2011-11-18,21.0,1.65
22382,2011-11-20,46.0,1.65
22382,2011-11-21,35.0,1.65
22382,2011-11-22,66.0,1.65
22382,2011-11-23,48.0,1.65
22382,2011-11-24,52.0,1.65
22382,2011-11-25,26.0,1.65
22382,2011-11-27,10.0,1.65
22382,2011-11-28,45.0,1.65
22382,2011-11-29,14.0,4.13
22382,2011-11-30,23.0,1.65
22382,2011-12-01,18.0,1.65
22382,2011-12-02,2.0,4.13
22382,2011-12-04,24.0,1.65
22382,2011-12-05,18.0,1.65
22382,2011-12-06,12.0,1.65
22382,2011-12-07,15.0,1.65
22382,2011-12-08,45.0,1.65
22383,2010-12-01,34.0,1.65
22383,2010-12-02,5.0,1.65
22383,2010-12-03,4.0,1.65
22383,2010-12-05,51.0,1.65
22383,2010-12-06,117.0,1.65
22383,2010-12-07,14.0,4.21
22383,2010-12-08,14.0,1.65
22383,2010-12-09,7.0,5.06
22383,2010-12-10,3.0,4.21
22383,2010-12-12,5.0,1.65
22383,2010-12-13,3.0,1.65
22383,2010-12-14,21.0,5.06
22383,2010-12-15,73.0,1.65
22383,2010-12-16,43.0,1.65
22383,2010-12-17,4.0,4.21
22383,2010-12-19,2.0,1.65
22383,2010-12-21,9.0,5.06
22383,2010-12-23,1.0,4.21
22383,2011-01-04,1.0,1.65
22383,2011-01-05,11.0,1.65
22383,2011-01-06,43.0,1.65
22383,2011-01-07,2.0,1.65
